fila_original,grupo,conjunto
9480,4985,Entrenamiento
9481,4438,Entrenamiento
9482,4620,Entrenamiento
9483,4335,Entrenamiento
9484,4986,Entrenamiento
9485,4987,Entrenamiento
9486,4058,Prueba
9487,4870,Validacion
9488,720,Prueba
9489,4988,Validacion
9490,4989,Validacion
9491,4990,Prueba
9492,4917,Entrenamiento
9493,4991,Validacion
9494,4992,Entrenamiento
9495,4993,Entrenamiento
9496,4994,Prueba
9497,4725,Entrenamiento
9498,4995,Entrenamiento
9499,4996,Entrenamiento
9500,4708,Entrenamiento
9501,4997,Entrenamiento
9502,1130,Entrenamiento
9503,4998,Entrenamiento
9504,4285,Entrenamiento
9505,4656,Entrenamiento
9506,842,Prueba
9507,4999,Prueba
9508,5000,Entrenamiento
9509,4833,Validacion
9510,4641,Entrenamiento
9511,5001,Entrenamiento
9512,5002,Entrenamiento
9513,229,Validacion
9514,5003,Entrenamiento
9515,5004,Entrenamiento
9516,5005,Prueba
9517,4693,Entrenamiento
9518,4809,Entrenamiento
9519,112,Entrenamiento
9520,4559,Entrenamiento
9521,5006,Entrenamiento
9522,5007,Entrenamiento
9523,5008,Prueba
9524,5009,Entrenamiento
9525,5010,Entrenamiento
9526,5011,Validacion
9527,5012,Validacion
9528,5013,Validacion
9529,5014,Entrenamiento
9530,5015,Entrenamiento
9531,5016,Entrenamiento
9532,5017,Entrenamiento
9533,530,Prueba
9534,5018,Prueba
9535,5019,Entrenamiento
9536,5020,Entrenamiento
9537,5021,Entrenamiento
9538,5022,Entrenamiento
9539,5023,Entrenamiento
9540,5024,Entrenamiento
9541,5025,Entrenamiento
9542,4505,Entrenamiento
9543,5026,Entrenamiento
9544,5027,Entrenamiento
9545,5028,Prueba
9546,4448,Entrenamiento
9547,5029,Entrenamiento
9548,4758,Entrenamiento
9549,4858,Entrenamiento
9550,4380,Entrenamiento
9551,4226,Entrenamiento
9552,5030,Entrenamiento
9553,2611,Prueba
9554,5031,Entrenamiento
9555,5032,Prueba
9556,646,Entrenamiento
9557,5033,Validacion
9558,5034,Entrenamiento
9559,5035,Entrenamiento
9560,4664,Validacion
9561,4527,Validacion
9562,5036,Prueba
9563,5037,Validacion
9564,5038,Entrenamiento
9565,4866,Validacion
9566,4036,Entrenamiento
9567,5039,Prueba
9568,4863,Entrenamiento
9569,5040,Entrenamiento
9570,5041,Entrenamiento
9571,4531,Validacion
9572,5042,Entrenamiento
9573,5043,Entrenamiento
9574,4941,Entrenamiento
9575,5044,Validacion
9576,5045,Entrenamiento
9577,5046,Entrenamiento
9578,5047,Entrenamiento
9579,4599,Prueba
9580,5048,Entrenamiento
9581,3991,Entrenamiento
9582,1274,Entrenamiento
9583,4668,Entrenamiento
9584,4271,Entrenamiento
9585,5049,Entrenamiento
9586,5050,Validacion
9587,4806,Prueba
9588,4632,Entrenamiento
9589,5051,Entrenamiento
9590,5052,Entrenamiento
9591,5053,Entrenamiento
9592,4572,Validacion
9593,5054,Validacion
9594,5055,Entrenamiento
9595,5056,Entrenamiento
9596,5057,Entrenamiento
9597,4986,Entrenamiento
9598,5058,Entrenamiento
9599,5059,Entrenamiento
9600,5060,Prueba
9601,5061,Validacion
9602,5062,Entrenamiento
9603,4036,Entrenamiento
9604,5063,Entrenamiento
9605,5064,Entrenamiento
9606,4172,Validacion
9607,5065,Entrenamiento
9608,4359,Entrenamiento
9609,5066,Validacion
9610,5067,Prueba
9611,4906,Entrenamiento
9612,5068,Entrenamiento
9613,5069,Validacion
9614,5070,Entrenamiento
9615,400,Entrenamiento
9616,5071,Entrenamiento
9617,5072,Entrenamiento
9618,5073,Entrenamiento
9619,5074,Entrenamiento
9620,4341,Entrenamiento
9621,5075,Validacion
9622,4263,Entrenamiento
9623,5076,Entrenamiento
9624,5077,Entrenamiento
9625,5078,Entrenamiento
9626,4720,Entrenamiento
9627,5079,Entrenamiento
9628,4992,Entrenamiento
9629,5080,Prueba
9630,5081,Prueba
9631,5082,Entrenamiento
9632,5083,Entrenamiento
9633,5084,Validacion
9634,5085,Validacion
9635,4844,Entrenamiento
9636,4556,Entrenamiento
9637,5086,Prueba
9638,4447,Validacion
9639,5087,Entrenamiento
9640,5088,Entrenamiento
9641,5089,Entrenamiento
9642,5090,Entrenamiento
9643,527,Validacion
9644,5091,Entrenamiento
9645,5092,Entrenamiento
9646,5093,Validacion
9647,5094,Prueba
9648,4362,Entrenamiento
9649,5095,Entrenamiento
9650,5096,Entrenamiento
9651,5097,Prueba
9652,399,Entrenamiento
9653,5098,Entrenamiento
9654,5099,Validacion
9655,4542,Entrenamiento
9656,5100,Prueba
9657,5101,Entrenamiento
9658,5102,Entrenamiento
9659,5103,Entrenamiento
9660,5104,Entrenamiento
9661,5105,Validacion
9662,5106,Entrenamiento
9663,5107,Entrenamiento
9664,5108,Prueba
9665,5109,Entrenamiento
9666,5110,Entrenamiento
9667,5111,Prueba
9668,5112,Entrenamiento
9669,5113,Validacion
9670,5114,Validacion
9671,5115,Prueba
9672,5116,Entrenamiento
9673,5117,Validacion
9674,5118,Entrenamiento
9675,3991,Entrenamiento
9676,5119,Entrenamiento
9677,5120,Entrenamiento
9678,5121,Entrenamiento
9679,5122,Entrenamiento
9680,4646,Entrenamiento
9681,4766,Entrenamiento
9682,4060,Prueba
9683,5123,Prueba
9684,5124,Entrenamiento
9685,5125,Entrenamiento
9686,5126,Entrenamiento
9687,5127,Entrenamiento
9688,5128,Entrenamiento
9689,5129,Validacion
9690,5130,Entrenamiento
9691,5131,Entrenamiento
9692,4092,Entrenamiento
9693,5132,Prueba
9694,5133,Prueba
9695,4751,Prueba
9696,5134,Entrenamiento
9697,5135,Prueba
9698,4977,Validacion
9699,5136,Entrenamiento
9700,5137,Prueba
9701,5138,Prueba
9702,4452,Entrenamiento
9703,5139,Entrenamiento
9704,5140,Entrenamiento
9705,4452,Entrenamiento
9706,5141,Entrenamiento
9707,1508,Entrenamiento
9708,4465,Entrenamiento
9709,5142,Entrenamiento
9710,5143,Validacion
9711,5144,Entrenamiento
9712,977,Prueba
9713,5145,Entrenamiento
9714,4073,Entrenamiento
9715,5146,Entrenamiento
9716,4730,Entrenamiento
9717,5147,Entrenamiento
9718,5148,Entrenamiento
9719,5149,Prueba
9720,5150,Validacion
9721,5151,Entrenamiento
9722,4370,Prueba
9723,5152,Entrenamiento
9724,5153,Entrenamiento
9725,5030,Entrenamiento
9726,5154,Entrenamiento
9727,5155,Entrenamiento
9728,5156,Validacion
9729,5157,Entrenamiento
9730,5158,Entrenamiento
9731,5159,Validacion
9732,5160,Entrenamiento
9733,5161,Entrenamiento
9734,5162,Entrenamiento
9735,5163,Entrenamiento
9736,4687,Entrenamiento
9737,5164,Entrenamiento
9738,5165,Entrenamiento
9739,5166,Entrenamiento
9740,5167,Entrenamiento
9741,4362,Entrenamiento
9742,4967,Entrenamiento
9743,5168,Entrenamiento
9744,5169,Entrenamiento
9745,5170,Entrenamiento
9746,769,Entrenamiento
9747,5171,Entrenamiento
9748,4053,Entrenamiento
9749,5172,Entrenamiento
9750,2719,Entrenamiento
9751,5173,Entrenamiento
9752,5174,Entrenamiento
9753,5175,Entrenamiento
9754,5099,Validacion
9755,3194,Validacion
9756,5176,Entrenamiento
9757,4100,Entrenamiento
9758,5177,Entrenamiento
9759,5178,Entrenamiento
9760,4820,Entrenamiento
9761,5179,Entrenamiento
9762,5180,Entrenamiento
9763,5181,Prueba
9764,5182,Entrenamiento
9765,5183,Validacion
9766,4976,Entrenamiento
9767,5184,Entrenamiento
9768,5185,Entrenamiento
9769,5186,Validacion
9770,5187,Entrenamiento
9771,5188,Entrenamiento
9772,5189,Entrenamiento
9773,5190,Prueba
9774,5191,Entrenamiento
9775,5192,Entrenamiento
9776,5193,Entrenamiento
9777,5194,Entrenamiento
9778,5195,Entrenamiento
9779,5196,Entrenamiento
9780,5197,Entrenamiento
9781,5198,Prueba
9782,5199,Validacion
9783,5200,Entrenamiento
9784,5201,Entrenamiento
9785,5202,Entrenamiento
9786,5203,Entrenamiento
9787,505,Prueba
9788,5204,Prueba
9789,5205,Prueba
9790,5206,Entrenamiento
9791,5207,Entrenamiento
9792,5208,Entrenamiento
9793,4881,Entrenamiento
9794,4320,Entrenamiento
9795,5209,Prueba
9796,4225,Entrenamiento
9797,5078,Entrenamiento
9798,5210,Prueba
9799,4404,Prueba
9800,5211,Entrenamiento
9801,5212,Entrenamiento
9802,5213,Entrenamiento
9803,5214,Entrenamiento
9804,5215,Entrenamiento
9805,742,Validacion
9806,5216,Validacion
9807,5217,Entrenamiento
9808,5218,Entrenamiento
9809,5219,Entrenamiento
9810,5220,Validacion
9811,4448,Entrenamiento
9812,4324,Entrenamiento
9813,4296,Entrenamiento
9814,4604,Prueba
9815,5221,Validacion
9816,5222,Entrenamiento
9817,5223,Entrenamiento
9818,4617,Entrenamiento
9819,5224,Entrenamiento
9820,4309,Validacion
9821,5225,Entrenamiento
9822,4934,Validacion
9823,5226,Entrenamiento
9824,4819,Validacion
9825,5227,Validacion
9826,5228,Prueba
9827,5229,Entrenamiento
9828,5230,Validacion
9829,5231,Prueba
9830,4359,Entrenamiento
9831,1355,Entrenamiento
9832,5104,Entrenamiento
9833,4036,Entrenamiento
9834,5232,Entrenamiento
9835,5233,Entrenamiento
9836,3680,Validacion
9837,5234,Entrenamiento
9838,5235,Prueba
9839,5236,Entrenamiento
9840,5237,Entrenamiento
9841,5238,Prueba
9842,5239,Entrenamiento
9843,5240,Entrenamiento
9844,5241,Entrenamiento
9845,5242,Entrenamiento
9846,5243,Entrenamiento
9847,5244,Entrenamiento
9848,5245,Entrenamiento
9849,4478,Validacion
9850,495,Entrenamiento
9851,4935,Validacion
9852,5246,Entrenamiento
9853,5247,Validacion
9854,5169,Entrenamiento
9855,5248,Entrenamiento
9856,5249,Entrenamiento
9857,1097,Validacion
9858,5250,Entrenamiento
9859,2431,Entrenamiento
9860,5251,Entrenamiento
9861,4317,Validacion
9862,4832,Entrenamiento
9863,1292,Prueba
9864,5252,Entrenamiento
9865,5253,Entrenamiento
9866,99,Validacion
9867,5234,Entrenamiento
9868,4775,Entrenamiento
9869,5254,Entrenamiento
9870,4470,Entrenamiento
9871,5255,Entrenamiento
9872,380,Validacion
9873,5256,Entrenamiento
9874,742,Validacion
9875,5257,Entrenamiento
9876,5258,Entrenamiento
9877,4563,Validacion
9878,4402,Entrenamiento
9879,5259,Prueba
9880,5260,Entrenamiento
9881,5149,Prueba
9882,4386,Entrenamiento
9883,5261,Entrenamiento
9884,542,Entrenamiento
9885,2925,Validacion
9886,408,Validacion
9887,5262,Validacion
9888,5263,Entrenamiento
9889,5264,Entrenamiento
9890,4160,Entrenamiento
9891,398,Entrenamiento
9892,5265,Entrenamiento
9893,5266,Prueba
9894,4477,Entrenamiento
9895,5267,Validacion
9896,977,Prueba
9897,5268,Validacion
9898,5269,Entrenamiento
9899,5270,Entrenamiento
9900,5271,Entrenamiento
9901,4652,Entrenamiento
9902,5272,Prueba
9903,5273,Prueba
9904,4750,Prueba
9905,5274,Entrenamiento
9906,5275,Entrenamiento
9907,5276,Entrenamiento
9908,5277,Entrenamiento
9909,5278,Entrenamiento
9910,4354,Entrenamiento
9911,5279,Entrenamiento
9912,5280,Entrenamiento
9913,5281,Validacion
9914,4895,Entrenamiento
9915,5282,Entrenamiento
9916,5283,Entrenamiento
9917,5042,Entrenamiento
9918,5284,Prueba
9919,815,Entrenamiento
9920,5285,Entrenamiento
9921,505,Prueba
9922,5286,Entrenamiento
9923,5287,Entrenamiento
9924,4630,Validacion
9925,5288,Entrenamiento
9926,5289,Validacion
9927,4830,Entrenamiento
9928,5204,Prueba
9929,5290,Entrenamiento
9930,4505,Entrenamiento
9931,5291,Entrenamiento
9932,5292,Entrenamiento
9933,3326,Entrenamiento
9934,5293,Entrenamiento
9935,5294,Entrenamiento
9936,4836,Validacion
9937,4376,Prueba
9938,5295,Entrenamiento
9939,5296,Validacion
9940,2200,Entrenamiento
9941,5297,Validacion
9942,629,Entrenamiento
9943,4696,Entrenamiento
9944,5298,Entrenamiento
9945,5299,Entrenamiento
9946,112,Entrenamiento
9947,5300,Entrenamiento
9948,5301,Validacion
9949,5302,Entrenamiento
9950,5303,Entrenamiento
9951,5065,Entrenamiento
9952,5304,Validacion
9953,5305,Entrenamiento
9954,4656,Entrenamiento
9955,4348,Entrenamiento
9956,5306,Entrenamiento
9957,4320,Entrenamiento
9958,5307,Entrenamiento
9959,5308,Entrenamiento
9960,5309,Entrenamiento
9961,5310,Entrenamiento
9962,5311,Entrenamiento
9963,4452,Entrenamiento
9964,5312,Validacion
9965,5313,Entrenamiento
9966,4638,Entrenamiento
9967,4697,Entrenamiento
9968,5314,Validacion
9969,4630,Validacion
9970,5315,Entrenamiento
9971,4315,Entrenamiento
9972,5316,Entrenamiento
9973,5317,Entrenamiento
9974,5318,Entrenamiento
9975,4807,Entrenamiento
9976,1293,Validacion
9977,4564,Entrenamiento
9978,802,Prueba
9979,4349,Entrenamiento
9980,4548,Entrenamiento
9981,5319,Entrenamiento
9982,5320,Entrenamiento
9983,5321,Entrenamiento
9984,4449,Entrenamiento
9985,5322,Entrenamiento
9986,5323,Entrenamiento
9987,5324,Entrenamiento
9988,4296,Entrenamiento
9989,4743,Validacion
9990,4516,Validacion
9991,4612,Entrenamiento
9992,5325,Entrenamiento
9993,5326,Entrenamiento
9994,4307,Validacion
9995,3201,Entrenamiento
9996,5327,Prueba
9997,5328,Prueba
9998,5329,Validacion
9999,5330,Entrenamiento
10000,5331,Entrenamiento
10001,380,Validacion
10002,5332,Entrenamiento
10003,5333,Entrenamiento
10004,542,Entrenamiento
10005,5068,Entrenamiento
10006,5334,Entrenamiento
10007,5335,Entrenamiento
10008,5336,Prueba
10009,4320,Entrenamiento
10010,4608,Entrenamiento
10011,5337,Entrenamiento
10012,5312,Validacion
10013,4125,Prueba
10014,5338,Entrenamiento
10015,5242,Entrenamiento
10016,5339,Entrenamiento
10017,5340,Entrenamiento
10018,5341,Entrenamiento
10019,5342,Validacion
10020,5343,Entrenamiento
10021,4330,Entrenamiento
10022,5344,Prueba
10023,5345,Entrenamiento
10024,4345,Entrenamiento
10025,5059,Entrenamiento
10026,5346,Prueba
10027,4984,Entrenamiento
10028,4549,Entrenamiento
10029,4789,Prueba
10030,5347,Prueba
10031,5134,Entrenamiento
10032,4837,Validacion
10033,5348,Entrenamiento
10034,5349,Entrenamiento
10035,5350,Entrenamiento
10036,5351,Prueba
10037,5352,Validacion
10038,4511,Prueba
10039,5353,Entrenamiento
10040,4735,Entrenamiento
10041,5354,Entrenamiento
10042,802,Prueba
10043,5355,Entrenamiento
10044,5356,Validacion
10045,4503,Entrenamiento
10046,5357,Entrenamiento
10047,5358,Entrenamiento
10048,5359,Prueba
10049,5360,Entrenamiento
10050,5361,Entrenamiento
10051,5362,Entrenamiento
10052,4968,Entrenamiento
10053,5078,Entrenamiento
10054,4371,Entrenamiento
10055,5363,Validacion
10056,5364,Entrenamiento
10057,5365,Validacion
10058,5366,Prueba
10059,5367,Entrenamiento
10060,5368,Entrenamiento
10061,5369,Entrenamiento
10062,4899,Entrenamiento
10063,689,Entrenamiento
10064,5370,Prueba
10065,5371,Prueba
10066,5372,Entrenamiento
10067,4774,Prueba
10068,4830,Entrenamiento
10069,4975,Prueba
10070,5373,Entrenamiento
10071,5374,Entrenamiento
10072,5375,Prueba
10073,5376,Prueba
10074,5377,Entrenamiento
10075,5343,Entrenamiento
10076,5378,Entrenamiento
10077,5379,Entrenamiento
10078,5380,Entrenamiento
10079,5381,Prueba
10080,5382,Prueba
10081,2457,Prueba
10082,4277,Entrenamiento
10083,5383,Prueba
10084,4739,Prueba
10085,5384,Validacion
10086,5385,Entrenamiento
10087,5386,Entrenamiento
10088,4405,Entrenamiento
10089,4404,Prueba
10090,5254,Entrenamiento
10091,5387,Entrenamiento
10092,5388,Entrenamiento
10093,4655,Validacion
10094,604,Entrenamiento
10095,4114,Prueba
10096,5389,Entrenamiento
10097,5390,Entrenamiento
10098,5192,Entrenamiento
10099,5391,Entrenamiento
10100,4225,Entrenamiento
10101,4856,Prueba
10102,5392,Entrenamiento
10103,5393,Entrenamiento
10104,5394,Prueba
10105,5395,Entrenamiento
10106,5396,Entrenamiento
10107,5397,Validacion
10108,4627,Entrenamiento
10109,4053,Entrenamiento
10110,5398,Entrenamiento
10111,2740,Entrenamiento
10112,5399,Entrenamiento
10113,5400,Prueba
10114,5401,Entrenamiento
10115,4371,Entrenamiento
10116,5074,Entrenamiento
10117,5402,Entrenamiento
10118,5050,Validacion
10119,5403,Prueba
10120,5404,Entrenamiento
10121,4646,Entrenamiento
10122,5405,Prueba
10123,5406,Prueba
10124,5407,Prueba
10125,5408,Entrenamiento
10126,5409,Validacion
10127,4225,Entrenamiento
10128,5305,Entrenamiento
10129,4453,Entrenamiento
10130,4666,Prueba
10131,5410,Entrenamiento
10132,4354,Entrenamiento
10133,5411,Prueba
10134,5412,Entrenamiento
10135,4432,Entrenamiento
10136,5413,Validacion
10137,5414,Prueba
10138,5415,Validacion
10139,4269,Validacion
10140,5416,Entrenamiento
10141,5417,Validacion
10142,5302,Entrenamiento
10143,4617,Entrenamiento
10144,5418,Entrenamiento
10145,5419,Validacion
10146,5420,Entrenamiento
10147,5421,Validacion
10148,5422,Entrenamiento
10149,5423,Entrenamiento
10150,5424,Entrenamiento
10151,4985,Entrenamiento
10152,5425,Entrenamiento
10153,137,Entrenamiento
10154,5426,Entrenamiento
10155,88,Prueba
10156,5427,Validacion
10157,4596,Entrenamiento
10158,5428,Entrenamiento
10159,5429,Entrenamiento
10160,5430,Entrenamiento
10161,5431,Entrenamiento
10162,4846,Entrenamiento
10163,5395,Entrenamiento
10164,5432,Entrenamiento
10165,1151,Entrenamiento
10166,4488,Entrenamiento
10167,5433,Entrenamiento
10168,5348,Entrenamiento
10169,5434,Entrenamiento
10170,5435,Entrenamiento
10171,2431,Entrenamiento
10172,5015,Entrenamiento
10173,5436,Validacion
10174,5437,Prueba
10175,5438,Entrenamiento
10176,5439,Entrenamiento
10177,5440,Entrenamiento
10178,5441,Entrenamiento
10179,2868,Validacion
10180,5442,Entrenamiento
10181,4734,Entrenamiento
10182,752,Entrenamiento
10183,5443,Entrenamiento
10184,5444,Entrenamiento
10185,5445,Entrenamiento
10186,5446,Prueba
10187,5447,Validacion
10188,5448,Entrenamiento
10189,4180,Entrenamiento
10190,1008,Entrenamiento
10191,3544,Prueba
10192,5449,Entrenamiento
10193,5450,Entrenamiento
10194,5039,Prueba
10195,5451,Validacion
10196,2627,Validacion
10197,4376,Prueba
10198,5452,Validacion
10199,5453,Entrenamiento
10200,5454,Validacion
10201,5051,Entrenamiento
10202,5347,Prueba
10203,5455,Validacion
10204,5456,Validacion
10205,5457,Entrenamiento
10206,5226,Entrenamiento
10207,5458,Prueba
10208,5459,Prueba
10209,4255,Entrenamiento
10210,5460,Entrenamiento
10211,5406,Prueba
10212,5461,Prueba
10213,5462,Entrenamiento
10214,5463,Entrenamiento
10215,4556,Entrenamiento
10216,5464,Entrenamiento
10217,5305,Entrenamiento
10218,5465,Prueba
10219,735,Entrenamiento
10220,4722,Entrenamiento
10221,5466,Validacion
10222,5467,Entrenamiento
10223,5468,Validacion
10224,4696,Entrenamiento
10225,5469,Entrenamiento
10226,4053,Entrenamiento
10227,5005,Prueba
10228,5239,Entrenamiento
10229,5470,Entrenamiento
10230,5294,Entrenamiento
10231,3979,Prueba
10232,5471,Entrenamiento
10233,5083,Entrenamiento
10234,5472,Prueba
10235,4986,Entrenamiento
10236,5259,Prueba
10237,5473,Prueba
10238,4872,Entrenamiento
10239,2213,Entrenamiento
10240,5474,Prueba
10241,4636,Entrenamiento
10242,4574,Entrenamiento
10243,5475,Entrenamiento
10244,4655,Validacion
10245,5170,Entrenamiento
10246,5305,Entrenamiento
10247,5476,Entrenamiento
10248,5461,Prueba
10249,4089,Entrenamiento
10250,5477,Validacion
10251,4986,Entrenamiento
10252,5397,Validacion
10253,5478,Entrenamiento
10254,5078,Entrenamiento
10255,5479,Entrenamiento
10256,5480,Entrenamiento
10257,4900,Prueba
10258,4924,Entrenamiento
10259,5481,Entrenamiento
10260,4539,Entrenamiento
10261,5412,Entrenamiento
10262,5482,Entrenamiento
10263,5382,Prueba
10264,5483,Entrenamiento
10265,5484,Validacion
10266,4496,Entrenamiento
10267,5485,Entrenamiento
10268,4716,Validacion
10269,5486,Entrenamiento
10270,5487,Validacion
10271,5488,Entrenamiento
10272,5489,Validacion
10273,1403,Entrenamiento
10274,5490,Prueba
10275,3593,Prueba
10276,4958,Entrenamiento
10277,5491,Prueba
10278,5492,Validacion
10279,5493,Entrenamiento
10280,5494,Entrenamiento
10281,5495,Entrenamiento
10282,5496,Entrenamiento
10283,5497,Entrenamiento
10284,5498,Validacion
10285,4263,Entrenamiento
10286,5499,Entrenamiento
10287,5500,Entrenamiento
10288,5501,Entrenamiento
10289,5502,Entrenamiento
10290,5503,Entrenamiento
10291,5504,Entrenamiento
10292,4658,Entrenamiento
10293,4060,Prueba
10294,5396,Entrenamiento
10295,5505,Prueba
10296,5506,Entrenamiento
10297,4452,Entrenamiento
10298,4498,Prueba
10299,4424,Entrenamiento
10300,5507,Entrenamiento
10301,4733,Entrenamiento
10302,5508,Validacion
10303,4456,Validacion
10304,5509,Entrenamiento
10305,5510,Entrenamiento
10306,5383,Prueba
10307,5511,Entrenamiento
10308,5512,Validacion
10309,5513,Entrenamiento
10310,5514,Entrenamiento
10311,5515,Entrenamiento
10312,5516,Prueba
10313,4092,Entrenamiento
10314,5517,Entrenamiento
10315,5318,Entrenamiento
10316,364,Entrenamiento
10317,5518,Entrenamiento
10318,4498,Prueba
10319,4360,Entrenamiento
10320,1362,Prueba
10321,4390,Entrenamiento
10322,4399,Validacion
10323,5519,Validacion
10324,5520,Entrenamiento
10325,5521,Entrenamiento
10326,5522,Entrenamiento
10327,5051,Entrenamiento
10328,5523,Entrenamiento
10329,4582,Entrenamiento
10330,5524,Entrenamiento
10331,5280,Entrenamiento
10332,5525,Entrenamiento
10333,5526,Entrenamiento
10334,5527,Prueba
10335,5528,Entrenamiento
10336,5529,Entrenamiento
10337,495,Entrenamiento
10338,5320,Entrenamiento
10339,4371,Entrenamiento
10340,5499,Entrenamiento
10341,5530,Entrenamiento
10342,4793,Entrenamiento
10343,5531,Validacion
10344,5532,Entrenamiento
10345,5533,Entrenamiento
10346,4320,Entrenamiento
10347,4395,Entrenamiento
10348,5534,Entrenamiento
10349,5535,Entrenamiento
10350,675,Entrenamiento
10351,5536,Entrenamiento
10352,5537,Entrenamiento
10353,5498,Validacion
10354,5538,Prueba
10355,5086,Prueba
10356,5539,Entrenamiento
10357,4599,Prueba
10358,5540,Prueba
10359,5541,Entrenamiento
10360,5542,Entrenamiento
10361,4053,Entrenamiento
10362,5543,Entrenamiento
10363,5544,Validacion
10364,5545,Prueba
10365,4064,Entrenamiento
10366,5047,Entrenamiento
10367,5529,Entrenamiento
10368,4380,Entrenamiento
10369,4395,Entrenamiento
10370,5459,Prueba
10371,5546,Entrenamiento
10372,5547,Entrenamiento
10373,5548,Prueba
10374,5549,Validacion
10375,5399,Entrenamiento
10376,4053,Entrenamiento
10377,5550,Entrenamiento
10378,4700,Entrenamiento
10379,4411,Validacion
10380,5551,Prueba
10381,1362,Prueba
10382,5552,Entrenamiento
10383,5553,Entrenamiento
10384,4966,Entrenamiento
10385,5011,Validacion
10386,4291,Entrenamiento
10387,5554,Entrenamiento
10388,3659,Validacion
10389,5555,Entrenamiento
10390,5556,Entrenamiento
10391,235,Entrenamiento
10392,4990,Prueba
10393,5557,Prueba
10394,5558,Entrenamiento
10395,4354,Entrenamiento
10396,631,Entrenamiento
10397,5559,Entrenamiento
